firstName,lastName,movieTitle,releaseYear
Friedrich,Hollaender,"The 5,000 Fingers of Dr. T.",1953
Adolph,Deutsch,The Band Wagon,1953
Ray,Heindorf,Calamity Jane,1953
Saul,Chaplin,Kiss Me Kate,1953
André,Previn,Kiss Me Kate,1953
Dimitri,Tiomkin,The High and the Mighty,1954
Max,Steiner,The Caine Mutiny,1954
Larry,Adler,Genevieve,1954
Leonard,Bernstein,On the Waterfront,1954
Franz,Waxman,The Silver Chalice,1954
Saul,Chaplin,Seven Brides for Seven Brothers,1954
Adolph,Deutsch,Seven Brides for Seven Brothers,1954
Herschel,Burke Gilbert,Carmen Jones,1954
Henry,Mancini,The Glenn Miller Story,1954
Ray,Heindorf,A Star Is Born,1954
Alfred,Newman,There's No Business Like Show Business,1954
Lionel,Newman,There's No Business Like Show Business,1954
Alfred,Newman,Love Is a Many-Splendored Thing,1955
Max,Steiner,Battle Cry,1955
Elmer,Bernstein,The Man with the Golden Arm,1955
George,Duning,Picnic,1955
Alex,North,The Rose Tattoo,1955
Robert,Russell Bennett,Oklahoma!,1955
Jay,Blackton,Oklahoma!,1955
Adolph,Deutsch,Oklahoma!,1955
Cyril,J. Mockridge,Guys and Dolls,1955
André,Previn,It's Always Fair Weather,1955
Percy,Faith,Love Me or Leave Me,1955
Georgie,Stoll,Love Me or Leave Me,1955
Victor,Young,Around the World in 80 Days,1956
Alfred,Newman,Anastasia,1956
Hugo,Friedhofer,Between Heaven and Hell,1956
Dimitri,Tiomkin,Giant,1956
Alex,North,The Rainmaker,1956
Ken,Darby,The King and I,1956
Lionel,Newman,The Best Things in Life Are Free,1956
George,Duning,The Eddy Duchin Story,1956
Morris,Stoloff,The Eddy Duchin Story,1956
Saul,Chaplin,High Society,1956
Johnny,Green,High Society,1956
Georgie,Stoll,Meet Me in Las Vegas,1956
Malcolm,Arnold,The Bridge on the River Kwai,1957
Hugo,Friedhofer,An Affair to Remember,1957
Hugo,Friedhofer,Boy on a Dolphin,1957
Paul,Smith,Perri,1957
Johnny,Green,Raintree County,1957
Dimitri,Tiomkin,The Old Man and the Sea,1958
Jerome,Moross,The Big Country,1958
David,Raksin,Separate Tables,1958
Oliver,Wallace,White Wilderness,1958
Hugo,Friedhofer,The Young Lions,1958
André,Previn,Gigi,1958
Yuri,Fayer,The Bolshoi Ballet,1958
Gennady,Rozhdestvensky,The Bolshoi Ballet,1958
Ray,Heindorf,Damn Yankees,1958
Lionel,Newman,Mardi Gras,1958
Ken,Darby,South Pacific,1958
Alfred,Newman,South Pacific,1958
Miklós,Rózsa,Ben-Hur,1959
Alfred,Newman,The Diary of Anne Frank,1959
Franz,Waxman,The Nun's Story,1959
Ernest,Gold,On the Beach,1959
Frank,De Vol,Pillow Talk,1959
Ken,Darby,Porgy and Bess,1959
André,Previn,Porgy and Bess,1959
Leith,Stevens,The Five Pennies,1959
Joseph,J. Lilley,Li'l Abner,1959
Nelson,Riddle,Li'l Abner,1959
Lionel,Newman,Say One for Me,1959
George,Bruns,Sleeping Beauty,1959
Ernest,Gold,Exodus,1960
Dimitri,Tiomkin,The Alamo,1960
André,Previn,Elmer Gantry,1960
Elmer,Bernstein,The Magnificent Seven,1960
Alex,North,Spartacus,1960
Morris,Stoloff,Song Without End,1960
Harry,Sukman,Song Without End,1960
André,Previn,Bells Are Ringing,1960
Nelson,Riddle,Can-Can,1960
Earle,Hagen,Let's Make Love,1960
Lionel,Newman,Let's Make Love,1960
Johnny,Green,Pepe,1960
Henry,Mancini,Breakfast at Tiffany's,1961
Miklós,Rózsa,El Cid,1961
Morris,Stoloff,Fanny,1961
Harry,Sukman,Fanny,1961
Dimitri,Tiomkin,The Guns of Navarone,1961
Elmer,Bernstein,Summer and Smoke,1961
Saul,Chaplin,West Side Story,1961
Johnny,Green,West Side Story,1961
Irwin,Kostal,West Side Story,1961
Sid,Ramin,West Side Story,1961
George,Bruns,Babes in Toyland,1961
Alfred,Newman,Flower Drum Song,1961
Ken,Darby,Flower Drum Song,1961
Dmitri,Shostakovich,Khovanshchina,1961
Duke,Ellington,Paris Blues,1961
Maurice,Jarre,Lawrence of Arabia,1962
Jerry,Goldsmith,Freud,1962
Bronisław,Kaper,Mutiny on the Bounty,1962
Franz,Waxman,Taras Bulba,1962
Elmer,Bernstein,To Kill a Mockingbird,1962
Ray,Heindorf,The Music Man,1962
Georgie,Stoll,Billy Rose's Jumbo,1962
Michel,Magne,Gigot,1962
Frank,Perkins,Gypsy,1962
Leigh,Harline,The Wonderful World of the Brothers Grimm,1962
John,Addison,Tom Jones,1963
Dimitri,Tiomkin,55 Days at Peking,1963
Alex,North,Cleopatra,1963
Alfred,Newman,How the West Was Won,1963
Ken,Darby,How the West Was Won,1963
Ernest,Gold,"It's a Mad, Mad, Mad, Mad World",1963
André,Previn,Irma la Douce,1963
Johnny,Green,Bye Bye Birdie,1963
Leith,Stevens,A New Kind of Love,1963
Maurice,Jarre,Sundays and Cybele,1963
George,Bruns,The Sword in the Stone,1963
Sherman,Brothers,Mary Poppins,1964
Laurence,Rosenthal,Becket,1964
Dimitri,Tiomkin,The Fall of the Roman Empire,1964
Frank,De Vol,"Hush...Hush, Sweet Charlotte",1964
Henry,Mancini,The Pink Panther,1964
André,Previn,My Fair Lady,1964
George,Martin,A Hard Day's Night,1964
Irwin,Kostal,Mary Poppins,1964
Nelson,Riddle,Robin and the 7 Hoods,1964
Robert,Armbruster,The Unsinkable Molly Brown,1964
Leo,Arnaud,The Unsinkable Molly Brown,1964
Jack,Elliott,The Unsinkable Molly Brown,1964
Jack,Hayes,The Unsinkable Molly Brown,1964
Calvin,Jackson,The Unsinkable Molly Brown,1964
Leo,Shuken,The Unsinkable Molly Brown,1964
Maurice,Jarre,Doctor Zhivago,1965
Alex,North,The Agony and the Ecstasy,1965
Alfred,Newman,The Greatest Story Ever Told,1965
Jerry,Goldsmith,A Patch of Blue,1965
Jacques,Demy,The Umbrellas of Cherbourg,1965
Michel,Legrand,The Umbrellas of Cherbourg,1965
Irwin,Kostal,The Sound of Music,1965
Frank,De Vol,Cat Ballou,1965
Sandy,Courage,The Pleasure Seekers,1965
Lionel,Newman,The Pleasure Seekers,1965
Don,Walker,A Thousand Clowns,1965
Michel,Legrand,The Umbrellas of Cherbourg,1965
John,Barry,Born Free,1966
Toshiro,Mayuzumi,The Bible: In the Beginning...,1966
Elmer,Bernstein,Hawaii,1966
Jerry,Goldsmith,The Sand Pebbles,1966
Alex,North,Who's Afraid of Virginia Woolf?,1966
Ken,Thorne,A Funny Thing Happened on the Way to the Forum,1966
Luis,Bacalov,The Gospel According to St. Matthew,1966
Elmer,Bernstein,Return of the Seven,1966
Harry,Sukman,The Singing Nun,1966
Al,Ham,Stop the World – I Want to Get Off,1966
Elmer,Bernstein,Thoroughly Modern Millie,1967
Lalo,Schifrin,Cool Hand Luke,1967
Leslie,Bricusse,Doctor Dolittle,1967
Richard,Rodney Bennett,Far from the Madding Crowd,1967
Quincy,Jones,In Cold Blood,1967
Ken,Darby,Camelot,1967
Alfred,Newman,Camelot,1967
Sandy,Courage,Doctor Dolittle,1967
Lionel,Newman,Doctor Dolittle,1967
Frank,De Vol,Guess Who's Coming to Dinner,1967
André,Previn,Thoroughly Modern Millie,1967
John,Williams,Valley of the Dolls,1967
John,Barry,The Lion in Winter,1968
Lalo,Schifrin,The Fox,1968
Jerry,Goldsmith,Planet of the Apes,1968
Alex,North,The Shoes of the Fisherman,1968
Michel,Legrand,The Thomas Crown Affair,1968
Johnny,Green,Oliver!,1968
Ray,Heindorf,Finian's Rainbow,1968
Walter,Scharf,Funny Girl,1968
Lennie,Hayton,Star!,1968
Jacques,Demy,The Young Girls of Rochefort,1968
Burt,Bacharach,Butch Cassidy and the Sundance Kid,1969
Georges,Delerue,Anne of the Thousand Days,1969
John,Williams,The Reivers,1969
Ernest,Gold,The Secret of Santa Vittoria,1969
Jerry,Fielding,The Wild Bunch,1969
Lennie,Hayton,"Hello, Dolly!",1969
Lionel,Newman,"Hello, Dolly!",1969
Leslie,Bricusse,"Goodbye, Mr. Chips",1969
John,Williams,"Goodbye, Mr. Chips",1969
Nelson,Riddle,Paint Your Wagon,1969
Cy,Coleman,Sweet Charity,1969
Johnny,Green,"They Shoot Horses, Don't They?",1969
Albert,Woodbury,"They Shoot Horses, Don't They?",1969
Francis,Lai,Love Story,1970
Alfred,Newman,Airport,1970
Frank,Cordell,Cromwell,1970
Jerry,Goldsmith,Patton,1970
Henry,Mancini,Sunflower,1970
The,Beatles,Let It Be,1970
Fred,Karlin,The Baby Maker,1970
Rod,McKuen,A Boy Named Charlie Brown,1970
John,Scott Trotter,A Boy Named Charlie Brown,1970
Bill,Melendez,A Boy Named Charlie Brown,1970
