firstName,lastName,movieTitle,releaseYear
Graham,Moore,The Imitation Game,2014
Jason,Hall,American Sniper,2014
Paul,Thomas Anderson,Inherent Vice,2014
Anthony,McCarten,The Theory of Everything,2014
Damien,Chazelle,Whiplash,2014
Charles,Randolph,The Big Short,2015
Adam,McKay,The Big Short,2015
Nick,Hornby,Brooklyn,2015
Phyllis,Nagy,Carol,2015
Drew,Goddard,The Martian,2015
Emma,Donoghue,Room,2015
Barry,Jenkins,Moonlight,2016
Tarell,Alvin McCraney,Moonlight,2016
Eric,Heisserer,Arrival,2016
August,Wilson,Fences,2016
p.n.,,Fences,2016
Theodore,Melfi,Hidden Figures,2016
Allison,Schroeder,Hidden Figures,2016
Luke,Davies,Lion,2016
James,Ivory,Call Me by Your Name,2017
Scott,Neustadter,The Disaster Artist,2017
Michael,H. Weber,The Disaster Artist,2017
Scott,Frank,Logan,2017
Michael,Green,Logan,2017
James,Mangold,Logan,2017
Aaron,Sorkin,Molly's Game,2017
Dee,Rees,Mudbound,2017
Virgil,Williams,Mudbound,2017
Spike,Lee,BlacKkKlansman,2018
Kevin,Willmott,BlacKkKlansman,2018
Coen,Brothers,The Ballad of Buster Scruggs,2018
Nicole,Holofcener,Can You Ever Forgive Me?,2018
Jeff,Whitty,Can You Ever Forgive Me?,2018
Barry,Jenkins,If Beale Street Could Talk,2018
Bradley,Cooper,A Star Is Born,2018
Eric,Roth,A Star Is Born,2018
Taika,Waititi,Jojo Rabbit,2019
Steven,Zaillian,The Irishman,2019
Todd,Phillips,Joker,2019
Scott,Silver,Joker,2019
Greta,Gerwig,Little Women,2019
Anthony,McCarten,The Two Popes,2019
Christopher,Hampton,The Father,2020
Florian,Zeller,The Father,2020
Sacha,Baron Cohen,Borat Subsequent Moviefilm,2020
Peter,Baynham,Borat Subsequent Moviefilm,2020
Jena,Friedman,Borat Subsequent Moviefilm,2020
Dan,Mazer,Borat Subsequent Moviefilm,2020
Erica,Rivinoja,Borat Subsequent Moviefilm,2020
Dan,Swimer,Borat Subsequent Moviefilm,2020
Chloé,Zhao,Nomadland,2020
Kemp,Powers,One Night in Miami...,2020
Ramin,Bahrani,The White Tiger,2020
Sian,Heder,CODA,2021
Ryusuke,Hamaguchi,Drive My Car,2021
Takamasa,Oe,Drive My Car,2021
Eric,Roth,Dune,2021
Jon,Spaihts,Dune,2021
Denis,Villeneuve,Dune,2021
Maggie,Gyllenhaal,The Lost Daughter,2021
Jane,Campion,The Power of the Dog,2021
Sarah,Polley,Women Talking,2022
Edward,Berger,All Quiet on the Western Front,2022
Lesley,Paterson,All Quiet on the Western Front,2022
Rian,Johnson,Glass Onion: A Knives Out Mystery,2022
Kazuo,Ishiguro,Living,2022
Ehren,Kruger,Top Gun: Maverick,2022
Christopher,McQuarrie,Top Gun: Maverick,2022
Eric,Warren Singer,Top Gun: Maverick,2022
Peter,Craig,Top Gun: Maverick,2022
Justin,Marks,Top Gun: Maverick,2022
Cord,Jefferson,American Fiction,2023
Noah,Baumbach,Barbie,2023
Greta,Gerwig,Barbie,2023
Christopher,Nolan,Oppenheimer,2023
Tony,McNamara,Poor Things,2023
Jonathan,Glazer,The Zone of Interest,2023
Peter,Straughan,Conclave,2024
Jay,Cocks,A Complete Unknown,2024
James,Mangold,A Complete Unknown,2024
Jacques,Audiard,Emilia Pérez,2024
Thomas,Bidegain,Emilia Pérez,2024
Léa,Mysius,Emilia Pérez,2024
Joslyn,Barnes,Nickel Boys,2024
RaMell,Ross,Nickel Boys,2024
Greg,Kwedar,Sing Sing,2024
Clarence,Maclin,Sing Sing,2024
