firstName,lastName,movieTitle,releaseYear
Alfonso,Cuarón,Roma,2018
Łukasz,Żal,Cold War,2018
Robbie,Ryan,The Favourite,2018
Caleb,Deschanel,Never Look Away,2018
Matthew,Libatique,A Star Is Born,2018
Roger,Deakins,1917,2019
Rodrigo,Prieto,The Irishman,2019
Lawrence,Sher,Joker,2019
Jarin,Blaschke,The Lighthouse,2019
Robert,Richardson,Once Upon a Time in Hollywood,2019
Erik,Messerschmidt,Mank,2020
Sean,Bobbitt,Judas and the Black Messiah,2020
Dariusz,Wolski,News of the World,2020
Joshua,James Richards,Nomadland,2020
Phedon,Papamichael,The Trial of the Chicago 7,2020
Greig,Fraser,Dune,2021
Dan,Laustsen,Nightmare Alley,2021
Ari,Wegner,The Power of the Dog,2021
Bruno,Delbonnel,The Tragedy of Macbeth,2021
Janusz,Kamiński,West Side Story,2021
James,Friend,All Quiet on the Western Front,2022
Darius,Khondji,"Bardo, False Chronicle of a Handful of Truths",2022
Mandy,Walker,Elvis,2022
Roger,Deakins,Empire of Light,2022
Florian,Hoffmeister,Tár,2022
Hoyte,van Hoytema,Oppenheimer,2023
Edward,Lachman,El Conde,2023
Rodrigo,Prieto,Killers of the Flower Moon,2023
Matthew,Libatique,Maestro,2023
Robbie,Ryan,Poor Things,2023
Lol,Crawley,The Brutalist,2024
Greig,Fraser,Dune: Part Two,2024
Paul,Guilhaume,Emilia Pérez,2024
Edward,Lachman,Maria,2024
Jarin,Blaschke,Nosferatu,2024
