firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Justin,Henry,Kramer vs. Kramer,1979,Best Actor in a Supporting Role,52nd,no
Mickey,Rooney,The Black Stallion,1979,Best Actor in a Supporting Role,52nd,no
Timothy,Hutton,Ordinary People,1980,Best Actor in a Supporting Role,53rd,yes
Judd,Hirsch,Ordinary People,1980,Best Actor in a Supporting Role,53rd,no
Michael,O'Keefe,The Great Santini,1980,Best Actor in a Supporting Role,53rd,no
Joe,Pesci,Raging Bull,1980,Best Actor in a Supporting Role,53rd,no
Jason,Robards,Melvin and Howard,1980,Best Actor in a Supporting Role,53rd,no
John,Gielgud,Arthur,1981,Best Actor in a Supporting Role,54th,yes
James,Coco,Only When I Laugh,1981,Best Actor in a Supporting Role,54th,no
Ian,Holm,Chariots of Fire,1981,Best Actor in a Supporting Role,54th,no
Jack,Nicholson,Reds,1981,Best Actor in a Supporting Role,54th,no
Howard,Rollins,Ragtime,1981,Best Actor in a Supporting Role,54th,no
Louis,Gossett Jr.,An Officer and a Gentleman,1982,Best Actor in a Supporting Role,55th,yes
Charles,Durning,The Best Little Whorehouse in Texas,1982,Best Actor in a Supporting Role,55th,no
John,Lithgow,The World According to Garp,1982,Best Actor in a Supporting Role,55th,no
James,Mason,The Verdict,1982,Best Actor in a Supporting Role,55th,no
Robert,Preston,Victor/Victoria,1982,Best Actor in a Supporting Role,55th,no
Jack,Nicholson,Terms of Endearment,1983,Best Actor in a Supporting Role,56th,yes
Charles,Durning,To Be or Not to Be,1983,Best Actor in a Supporting Role,56th,no
John,Lithgow,Terms of Endearment,1983,Best Actor in a Supporting Role,56th,no
Sam,Shepard,The Right Stuff,1983,Best Actor in a Supporting Role,56th,no
Rip,Torn,Cross Creek,1983,Best Actor in a Supporting Role,56th,no
Haing,S. Ngor,The Killing Fields,1984,Best Actor in a Supporting Role,57th,yes
Adolph,Caesar,A Soldier's Story,1984,Best Actor in a Supporting Role,57th,no
John,Malkovich,Places in the Heart,1984,Best Actor in a Supporting Role,57th,no
Pat,Morita,The Karate Kid,1984,Best Actor in a Supporting Role,57th,no
Ralph,Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,Best Actor in a Supporting Role,57th,no
Don,Ameche,Cocoon,1985,Best Actor in a Supporting Role,58th,yes
Klaus,Maria Brandauer,Out of Africa,1985,Best Actor in a Supporting Role,58th,no
William,Hickey,Prizzi's Honor,1985,Best Actor in a Supporting Role,58th,no
