firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Eileen,Heckart,The Bad Seed,1956,Best Actress in a Supporting Role,29th,no
Mercedes,McCambridge,Giant,1956,Best Actress in a Supporting Role,29th,no
Patty,McCormack,The Bad Seed,1956,Best Actress in a Supporting Role,29th,no
Miyoshi,Umeki,Sayonara,1957,Best Actress in a Supporting Role,30th,yes
Carolyn,Jones,The Bachelor Party,1957,Best Actress in a Supporting Role,30th,no
Elsa,Lanchester,Witness for the Prosecution,1957,Best Actress in a Supporting Role,30th,no
Hope,Lange,Peyton Place,1957,Best Actress in a Supporting Role,30th,no
Wendy,Hiller,Separate Tables,1958,Best Actress in a Supporting Role,31st,yes
Peggy,Cass,Auntie Mame,1958,Best Actress in a Supporting Role,31st,no
Martha,Hyer,Some Came Running,1958,Best Actress in a Supporting Role,31st,no
Maureen,Stapleton,Lonelyhearts,1958,Best Actress in a Supporting Role,31st,no
Cara,Williams,The Defiant Ones,1958,Best Actress in a Supporting Role,31st,no
Shelley,Winters,The Diary of Anne Frank,1959,Best Actress in a Supporting Role,32nd,yes
Hermione,Baddeley,Room at the Top,1959,Best Actress in a Supporting Role,32nd,no
Susan,Kohner,Imitation of Life,1959,Best Actress in a Supporting Role,32nd,no
Thelma,Ritter,Pillow Talk,1959,Best Actress in a Supporting Role,32nd,no
Shirley,Jones,Elmer Gantry,1960,Best Actress in a Supporting Role,33rd,yes
Glynis,Johns,The Sundowners,1960,Best Actress in a Supporting Role,33rd,no
Shirley,Knight,The Dark at the Top of the Stairs,1960,Best Actress in a Supporting Role,33rd,no
Janet,Leigh,Psycho,1960,Best Actress in a Supporting Role,33rd,no
Mary,Ure,Sons and Lovers,1960,Best Actress in a Supporting Role,33rd,no
Rita,Moreno,West Side Story,1961,Best Actress in a Supporting Role,34th,yes
Fay,Bainter,The Children's Hour,1961,Best Actress in a Supporting Role,34th,no
Judy,Garland,Judgment at Nuremberg,1961,Best Actress in a Supporting Role,34th,no
Lotte,Lenya,The Roman Spring of Mrs. Stone,1961,Best Actress in a Supporting Role,34th,no
Una,Merkel,Summer and Smoke,1961,Best Actress in a Supporting Role,34th,no
Patty,Duke,The Miracle Worker,1962,Best Actress in a Supporting Role,35th,yes
Mary,Badham,To Kill a Mockingbird,1962,Best Actress in a Supporting Role,35th,no
Shirley,Knight,Sweet Bird of Youth,1962,Best Actress in a Supporting Role,35th,no
Angela,Lansbury,The Manchurian Candidate,1962,Best Actress in a Supporting Role,35th,no
Thelma,Ritter,Birdman of Alcatraz,1962,Best Actress in a Supporting Role,35th,no
Margaret,Rutherford,The V.I.P.s,1963,Best Actress in a Supporting Role,36th,yes
Diane,Cilento,Tom Jones,1963,Best Actress in a Supporting Role,36th,no
Lilia,Skala,Lilies of the Field,1963,Best Actress in a Supporting Role,36th,no
Lila,Kedrova,Zorba the Greek,1964,Best Actress in a Supporting Role,37th,yes
Gladys,Cooper,My Fair Lady,1964,Best Actress in a Supporting Role,37th,no
Edith,Evans,The Chalk Garden,1964,Best Actress in a Supporting Role,37th,no
Grayson,Hall,The Night of the Iguana,1964,Best Actress in a Supporting Role,37th,no
Agnes,Moorehead,"Hush...Hush, Sweet Charlotte",1964,Best Actress in a Supporting Role,37th,no
Shelley,Winters,A Patch of Blue,1965,Best Actress in a Supporting Role,38th,yes
Ruth,Gordon,Inside Daisy Clover,1965,Best Actress in a Supporting Role,38th,no
Joyce,Redman,Othello,1965,Best Actress in a Supporting Role,38th,no
Peggy,Wood,The Sound of Music,1965,Best Actress in a Supporting Role,38th,no
Sandy,Dennis,Who's Afraid of Virginia Woolf?,1966,Best Actress in a Supporting Role,39th,yes
Wendy,Hiller,A Man for All Seasons,1966,Best Actress in a Supporting Role,39th,no
Jocelyne,LaGarde,Hawaii,1966,Best Actress in a Supporting Role,39th,no
Vivien,Merchant,Alfie,1966,Best Actress in a Supporting Role,39th,no
Geraldine,Page,You're a Big Boy Now,1966,Best Actress in a Supporting Role,39th,no
Estelle,Parsons,Bonnie and Clyde,1967,Best Actress in a Supporting Role,40th,yes
Carol,Channing,Thoroughly Modern Millie,1967,Best Actress in a Supporting Role,40th,no
Mildred,Natwick,Barefoot in the Park,1967,Best Actress in a Supporting Role,40th,no
Beah,Richards,Guess Who's Coming to Dinner,1967,Best Actress in a Supporting Role,40th,no
Katharine,Ross,The Graduate,1967,Best Actress in a Supporting Role,40th,no
Ruth,Gordon,Rosemary's Baby,1968,Best Actress in a Supporting Role,41st,yes
Lynn,Carlin,Faces,1968,Best Actress in a Supporting Role,41st,no
Sondra,Locke,The Heart Is a Lonely Hunter,1968,Best Actress in a Supporting Role,41st,no
Kay,Medford,Funny Girl,1968,Best Actress in a Supporting Role,41st,no
Estelle,Parsons,"Rachel, Rachel",1968,Best Actress in a Supporting Role,41st,no
Goldie,Hawn,Cactus Flower,1969,Best Actress in a Supporting Role,42nd,yes
Catherine,Burns,Last Summer,1969,Best Actress in a Supporting Role,42nd,no
Dyan,Cannon,Bob & Carol & Ted & Alice,1969,Best Actress in a Supporting Role,42nd,no
Sylvia,Miles,Midnight Cowboy,1969,Best Actress in a Supporting Role,42nd,no
Susannah,York,"They Shoot Horses, Don't They?",1969,Best Actress in a Supporting Role,42nd,no
Helen,Hayes,Airport,1970,Best Actress in a Supporting Role,43rd,yes
Karen,Black,Five Easy Pieces,1970,Best Actress in a Supporting Role,43rd,no
Lee,Grant,The Landlord,1970,Best Actress in a Supporting Role,43rd,no
Sally,Kellerman,M*A*S*H,1970,Best Actress in a Supporting Role,43rd,no
Maureen,Stapleton,Airport,1970,Best Actress in a Supporting Role,43rd,no
Cloris,Leachman,The Last Picture Show,1971,Best Actress in a Supporting Role,44th,yes
Ann-Margret,,Carnal Knowledge,1971,Best Actress in a Supporting Role,44th,no
Ellen,Burstyn,The Last Picture Show,1971,Best Actress in a Supporting Role,44th,no
Barbara,Harris,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,1971,Best Actress in a Supporting Role,44th,no
Margaret,Leighton,The Go-Between,1971,Best Actress in a Supporting Role,44th,no
Eileen,Heckart,Butterflies Are Free,1972,Best Actress in a Supporting Role,45th,yes
Jeannie,Berlin,The Heartbreak Kid,1972,Best Actress in a Supporting Role,45th,no
Geraldine,Page,Pete 'n' Tillie,1972,Best Actress in a Supporting Role,45th,no
Susan,Tyrrell,Fat City,1972,Best Actress in a Supporting Role,45th,no
Shelley,Winters,The Poseidon Adventure,1972,Best Actress in a Supporting Role,45th,no
Tatum,O'Neal,Paper Moon,1973,Best Actress in a Supporting Role,46th,yes
Linda,Blair,The Exorcist,1973,Best Actress in a Supporting Role,46th,no
Candy,Clark,American Graffiti,1973,Best Actress in a Supporting Role,46th,no
Madeline,Kahn,Paper Moon,1973,Best Actress in a Supporting Role,46th,no
Sylvia,Sidney,"Summer Wishes, Winter Dreams",1973,Best Actress in a Supporting Role,46th,no
Ingrid,Bergman,Murder on the Orient Express,1974,Best Actress in a Supporting Role,47th,yes
Valentina,Cortese,Day for Night,1974,Best Actress in a Supporting Role,47th,no
Madeline,Kahn,Blazing Saddles,1974,Best Actress in a Supporting Role,47th,no
Diane,Ladd,Alice Doesn't Live Here Anymore,1974,Best Actress in a Supporting Role,47th,no
Talia,Shire,The Godfather Part II,1974,Best Actress in a Supporting Role,47th,no
Lee,Grant,Shampoo,1975,Best Actress in a Supporting Role,48th,yes
Ronee,Blakley,Nashville,1975,Best Actress in a Supporting Role,48th,no
Sylvia,Miles,"Farewell, My Lovely",1975,Best Actress in a Supporting Role,48th,no
Lily,Tomlin,Nashville,1975,Best Actress in a Supporting Role,48th,no
Brenda,Vaccaro,Once Is Not Enough,1975,Best Actress in a Supporting Role,48th,no
Beatrice,Straight,Network,1976,Best Actress in a Supporting Role,49th,yes
Jane,Alexander,All the President's Men,1976,Best Actress in a Supporting Role,49th,no
Jodie,Foster,Taxi Driver,1976,Best Actress in a Supporting Role,49th,no
Lee,Grant,Voyage of the Damned,1976,Best Actress in a Supporting Role,49th,no
Piper,Laurie,Carrie,1976,Best Actress in a Supporting Role,49th,no
Vanessa,Redgrave,Julia,1977,Best Actress in a Supporting Role,50th,yes
Leslie,Browne,The Turning Point,1977,Best Actress in a Supporting Role,50th,no
Quinn,Cummings,The Goodbye Girl,1977,Best Actress in a Supporting Role,50th,no
Melinda,Dillon,Close Encounters of the Third Kind,1977,Best Actress in a Supporting Role,50th,no
Tuesday,Weld,Looking for Mr. Goodbar,1977,Best Actress in a Supporting Role,50th,no
Maggie,Smith,California Suite,1978,Best Actress in a Supporting Role,51st,yes
Dyan,Cannon,Heaven Can Wait,1978,Best Actress in a Supporting Role,51st,no
Penelope,Milford,Coming Home,1978,Best Actress in a Supporting Role,51st,no
Maureen,Stapleton,Interiors,1978,Best Actress in a Supporting Role,51st,no
Meryl,Streep,The Deer Hunter,1978,Best Actress in a Supporting Role,51st,no
Meryl,Streep,Kramer vs. Kramer,1979,Best Actress in a Supporting Role,52nd,yes
Jane,Alexander,Kramer vs. Kramer,1979,Best Actress in a Supporting Role,52nd,no
Barbara,Barrie,Breaking Away,1979,Best Actress in a Supporting Role,52nd,no
Candice,Bergen,Starting Over,1979,Best Actress in a Supporting Role,52nd,no
Mariel,Hemingway,Manhattan,1979,Best Actress in a Supporting Role,52nd,no
Mary,Steenburgen,Melvin and Howard,1980,Best Actress in a Supporting Role,53rd,yes
Eileen,Brennan,Private Benjamin,1980,Best Actress in a Supporting Role,53rd,no
Eva,Le Gallienne,Resurrection,1980,Best Actress in a Supporting Role,53rd,no
Cathy,Moriarty,Raging Bull,1980,Best Actress in a Supporting Role,53rd,no
Diana,Scarwid,Inside Moves,1980,Best Actress in a Supporting Role,53rd,no
Maureen,Stapleton,Reds,1981,Best Actress in a Supporting Role,54th,yes
Melinda,Dillon,Absence of Malice,1981,Best Actress in a Supporting Role,54th,no
Jane,Fonda,On Golden Pond,1981,Best Actress in a Supporting Role,54th,no
Joan,Hackett,Only When I Laugh,1981,Best Actress in a Supporting Role,54th,no
Elizabeth,McGovern,Ragtime,1981,Best Actress in a Supporting Role,54th,no
Jessica,Lange,Tootsie,1982,Best Actress in a Supporting Role,55th,yes
Glenn,Close,The World According to Garp,1982,Best Actress in a Supporting Role,55th,no
Teri,Garr,Tootsie,1982,Best Actress in a Supporting Role,55th,no
Kim,Stanley,Frances,1982,Best Actress in a Supporting Role,55th,no
Lesley,Ann Warren,Victor/Victoria,1982,Best Actress in a Supporting Role,55th,no
Linda,Hunt,The Year of Living Dangerously,1983,Best Actress in a Supporting Role,56th,yes
Cher,,Silkwood,1983,Best Actress in a Supporting Role,56th,no
Glenn,Close,The Big Chill,1983,Best Actress in a Supporting Role,56th,no
Amy,Irving,Yentl,1983,Best Actress in a Supporting Role,56th,no
Alfre,Woodard,Cross Creek,1983,Best Actress in a Supporting Role,56th,no
Peggy,Ashcroft,A Passage to India,1984,Best Actress in a Supporting Role,57th,yes
Glenn,Close,The Natural,1984,Best Actress in a Supporting Role,57th,no
Lindsay,Crouse,Places in the Heart,1984,Best Actress in a Supporting Role,57th,no
Christine,Lahti,Swing Shift,1984,Best Actress in a Supporting Role,57th,no
Geraldine,Page,The Pope of Greenwich Village,1984,Best Actress in a Supporting Role,57th,no
