firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
posthumously,,"It's a Mad, Mad, Mad, Mad World",1963,Best Film Editing,36th,no
Robert,C. Jones,"It's a Mad, Mad, Mad, Mad World",1963,Best Film Editing,36th,no
Gene,Fowler Jr.,"It's a Mad, Mad, Mad, Mad World",1963,Best Film Editing,36th,no
Cotton,Warburton,Mary Poppins,1964,Best Film Editing,37th,yes
Anne,V. Coates,Becket,1964,Best Film Editing,37th,no
Ted,J. Kent,Father Goose,1964,Best Film Editing,37th,no
Michael,Luciano,"Hush...Hush, Sweet Charlotte",1964,Best Film Editing,37th,no
William,H. Ziegler,My Fair Lady,1964,Best Film Editing,37th,no
William,H. Reynolds,The Sound of Music,1965,Best Film Editing,38th,yes
Charles,Nelson,Cat Ballou,1965,Best Film Editing,38th,no
Norman,Savage,Doctor Zhivago,1965,Best Film Editing,38th,no
Michael,Luciano,The Flight of the Phoenix,1965,Best Film Editing,38th,no
Ralph,E. Winters,The Great Race,1965,Best Film Editing,38th,no
Fredric,Steinkamp,Grand Prix,1966,Best Film Editing,39th,yes
Henry,Berman,Grand Prix,1966,Best Film Editing,39th,yes
Stewart,Linder,Grand Prix,1966,Best Film Editing,39th,yes
Frank,Santillo,Grand Prix,1966,Best Film Editing,39th,yes
William,B. Murphy,Fantastic Voyage,1966,Best Film Editing,39th,no
Hal,Ashby,"The Russians Are Coming, the Russians Are Coming",1966,Best Film Editing,39th,no
J.,Terry Williams,"The Russians Are Coming, the Russians Are Coming",1966,Best Film Editing,39th,no
William,H. Reynolds,The Sand Pebbles,1966,Best Film Editing,39th,no
Sam,O'Steen,Who's Afraid of Virginia Woolf?,1966,Best Film Editing,39th,no
Hal,Ashby,In the Heat of the Night,1967,Best Film Editing,40th,yes
Frank,P. Keller,Beach Red,1967,Best Film Editing,40th,no
Michael,Luciano,The Dirty Dozen,1967,Best Film Editing,40th,no
Samuel,E. Beetley,Doctor Dolittle,1967,Best Film Editing,40th,no
Marjorie,Fowler,Doctor Dolittle,1967,Best Film Editing,40th,no
Robert,C. Jones,Guess Who's Coming to Dinner,1967,Best Film Editing,40th,no
Frank,P. Keller,Bullitt,1968,Best Film Editing,41st,yes
Robert,Swink,Funny Girl,1968,Best Film Editing,41st,no
Maury,Winetrobe,Funny Girl,1968,Best Film Editing,41st,no
William,Sands,Funny Girl,1968,Best Film Editing,41st,no
Frank,Bracht,The Odd Couple,1968,Best Film Editing,41st,no
Ralph,Kemplen,Oliver!,1968,Best Film Editing,41st,no
Fred,R. Feitshans Jr.,Wild in the Streets,1968,Best Film Editing,41st,no
Eve,Newman,Wild in the Streets,1968,Best Film Editing,41st,no
Françoise,Bonnot,Z,1969,Best Film Editing,42nd,yes
William,H. Reynolds,"Hello, Dolly!",1969,Best Film Editing,42nd,no
Hugh,A. Robertson,Midnight Cowboy,1969,Best Film Editing,42nd,no
William,A. Lyon,The Secret of Santa Vittoria,1969,Best Film Editing,42nd,no
Earle,Herdan,The Secret of Santa Vittoria,1969,Best Film Editing,42nd,no
Fredric,Steinkamp,"They Shoot Horses, Don't They?",1969,Best Film Editing,42nd,no
Hugh,S. Fowler,Patton,1970,Best Film Editing,43rd,yes
Stuart,Gilmore,Airport,1970,Best Film Editing,43rd,no
Danford,B. Greene,M*A*S*H,1970,Best Film Editing,43rd,no
James,E. Newcom,Tora! Tora! Tora!,1970,Best Film Editing,43rd,no
Pembroke,J. Herring,Tora! Tora! Tora!,1970,Best Film Editing,43rd,no
Inoue,Chikaya,Tora! Tora! Tora!,1970,Best Film Editing,43rd,no
Thelma,Schoonmaker,Woodstock,1970,Best Film Editing,43rd,no
Gerald,B. Greenberg,The French Connection,1971,Best Film Editing,44th,yes
Stuart,Gilmore,The Andromeda Strain,1971,Best Film Editing,44th,no
posthumously,,The Andromeda Strain,1971,Best Film Editing,44th,no
John,W. Holmes,The Andromeda Strain,1971,Best Film Editing,44th,no
Bill,Butler,A Clockwork Orange,1971,Best Film Editing,44th,no
Ralph,E. Winters,Kotch,1971,Best Film Editing,44th,no
Folmar,Blangsted,Summer of '42,1971,Best Film Editing,44th,no
David,Bretherton,Cabaret,1972,Best Film Editing,45th,yes
Tom,Priestley,Deliverance,1972,Best Film Editing,45th,no
William,H. Reynolds,The Godfather,1972,Best Film Editing,45th,no
Peter,Zinner,The Godfather,1972,Best Film Editing,45th,no
Frank,P. Keller,The Hot Rock,1972,Best Film Editing,45th,no
Fred,W. Berger,The Hot Rock,1972,Best Film Editing,45th,no
Harold,F. Kress,The Poseidon Adventure,1972,Best Film Editing,45th,no
William,H. Reynolds,The Sting,1973,Best Film Editing,46th,yes
Verna,Fields,American Graffiti,1973,Best Film Editing,46th,no
Marcia,Lucas,American Graffiti,1973,Best Film Editing,46th,no
Ralph,Kemplen,The Day of the Jackal,1973,Best Film Editing,46th,no
Jordan,Leondopoulos,The Exorcist,1973,Best Film Editing,46th,no
Bud,S. Smith,The Exorcist,1973,Best Film Editing,46th,no
Evan,A. Lottman,The Exorcist,1973,Best Film Editing,46th,no
Frank,P. Keller,Jonathan Livingston Seagull,1973,Best Film Editing,46th,no
